	0	1	2	3	4	5	6
588	589	Крышки для синтезатора 	INIT_BASE_CODE_OLIGO_LAB_0000103	0.0	2025-01-09	22:54:42	1848570232
589	590	Кольца уплотнительные для синтез. Б	INIT_BASE_CODE_OLIGO_LAB_0000104	0.0	2025-01-09	22:54:42	1848570232
590	591	Кольца уплотнительные для синтез М	INIT_BASE_CODE_OLIGO_LAB_0000105	0.0	2025-01-09	22:54:42	1848570232
591	592	Крышки к баночкам 5 мл. 	INIT_BASE_CODE_OLIGO_LAB_0000106	0.0	2025-01-09	22:54:42	1848570232
592	593	Прозрачные баночки 10мл	INIT_BASE_CODE_OLIGO_LAB_0000107	0.0	2025-01-09	22:54:42	1848570232
593	594	Крышки на баночки 10мл	INIT_BASE_CODE_OLIGO_LAB_0000108	0.0	2025-01-09	22:54:42	1848570232
594	595	Вкладка для крышки закрутной	INIT_BASE_CODE_OLIGO_LAB_0000109	0.0	2025-01-09	22:54:42	1848570232
595	596	Баночки на 20мл с крышками	INIT_BASE_CODE_OLIGO_LAB_0000110	0.0	2025-01-09	22:54:42	1848570232
596	597	Виалы для LCMS светлые	INIT_BASE_CODE_OLIGO_LAB_0000111	0.0	2025-01-09	22:54:42	1848570232
597	598	Банки ПЭТ 100 мл темные	INIT_BASE_CODE_OLIGO_LAB_0000112	0.0	2025-01-09	22:54:42	1848570232
598	599	Банки ПЭТ 50 мл темные	INIT_BASE_CODE_OLIGO_LAB_0000113	0.0	2025-01-09	22:54:42	1848570232
599	600	Флаконы ПЭТ 10 мл темные	INIT_BASE_CODE_OLIGO_LAB_0000114	1.0	2025-01-09	22:54:42	1848570232
600	601	Крышки для ПЭТ 100 мл черные	INIT_BASE_CODE_OLIGO_LAB_0000115	0.0	2025-01-09	22:54:42	1848570232
601	602	Крышки для ПЭТ 50 мл черные	INIT_BASE_CODE_OLIGO_LAB_0000116	0.0	2025-01-09	22:54:42	1848570232
602	603	Крышки для ПЭТ флаконом 10 мл черные	INIT_BASE_CODE_OLIGO_LAB_0000117	0.0	2025-01-09	22:54:42	1848570232
603	604	триэтиламин (промтрейдснаб)	INIT_BASE_CODE_OLIGO_LAB_0000118	0.0	2025-01-09	22:54:42	1848570232
604	605	ацетон ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000119	0.0	2025-01-09	22:54:42	1848570232
605	606	Универсальное CPG тип II, 1000A	default	0.0	2025-01-09	22:54:42	1848570232
606	607	DMT-dA(Bz)-CE phosphoramidite (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.0	2025-01-09	22:54:42	1848570232
607	608	DMT-dC(Ac)-CE phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.0	2025-01-09	22:54:42	1848570232
608	609	DMT-dG(dmf)-CE phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000122	0.0	2025-01-09	22:54:42	1848570232
609	610	DMT-dT-CE phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.0	2025-01-09	22:54:42	1848570232
610	611	PR1-002. 2`-O-4`-C-Locked-A(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000124	0.0	2025-01-09	22:54:42	1848570232
611	612	PR2-005 2`-O-4`-C-Locked-G(dmf) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000125	0.0	2025-01-09	22:54:42	1848570232
612	613	PR3-009 2`-O-4`-C-Locked-5-Me-C(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000126	0.0	2025-01-09	22:54:42	1848570232
613	614	PR4-001. 2`-O-4`-C-Locked-T Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000127	0.0	2025-01-09	22:54:42	1848570232
614	615	HEX Dye Amidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000128	0.0	2025-01-09	22:54:42	1848570232
615	616	5’-Fluorescein Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.0	2025-01-09	22:54:42	1848570232
616	617	5' Biotin Phosphoramidite (Lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000130	0.0	2025-01-09	22:54:42	1848570232
617	618	R6G фосфорамидит, 6-изомер (Lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000131	0.0	2025-01-09	22:54:42	1848570232
618	619	Алкин фосфорамидит (гидроксипролинол) (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000132	0.0	2025-01-09	22:54:42	1848570232
619	620	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.0	2025-01-09	22:54:42	1848570232
620	621	Универсальное CPG тип II, 1000A	INIT_BASE_CODE_OLIGO_LAB_0000134	0.0	2025-01-09	22:54:42	1848570232
621	622	DusQ 2 CPG 500	INIT_BASE_CODE_OLIGO_LAB_0000135	0.0	2025-01-09	22:54:42	1848570232
622	623	DusQ 1 CPG 1000	INIT_BASE_CODE_OLIGO_LAB_0000136	0.0	2025-01-09	22:54:42	1848570232
623	624	DusQ 1 CPG 500	INIT_BASE_CODE_OLIGO_LAB_0000137	0.0	2025-01-09	22:54:42	1848570232
624	625	Универсальное CPG тип I, 500A	INIT_BASE_CODE_OLIGO_LAB_0000138	0.0	2025-01-09	22:54:42	1848570232
625	626	MGB CPG 1000	INIT_BASE_CODE_OLIGO_LAB_0000139	0.0	2025-01-09	22:54:42	1848570232
626	627	ROX-азид, 6-изомер	INIT_BASE_CODE_OLIGO_LAB_0000140	0.0	2025-01-09	22:54:42	1848570232
627	628	Универсальное CPG тип II, 500A	INIT_BASE_CODE_OLIGO_LAB_0000141	0.0	2025-01-09	22:54:42	1848570232
628	629	SIMA фосфорамидит, 6-изомер	INIT_BASE_CODE_OLIGO_LAB_0000142	0.0	2025-01-09	22:54:42	1848570232
629	630	Наконечник 1000ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000143	0.0	2025-01-09	22:54:42	1848570232
630	631	Наконечник 1000ul удлиненные в пакете	INIT_BASE_CODE_OLIGO_LAB_0000144	0.0	2025-01-09	22:54:42	1848570232
631	632	Штатива для наконечников 10 ul	INIT_BASE_CODE_OLIGO_LAB_0000145	0.0	2025-01-09	22:54:42	1848570232
632	633	Наконечник 1250ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000146	0.0	2025-01-09	22:54:42	1848570232
633	634	sample vial Membrane Solution 9-425 Screw top	INIT_BASE_CODE_OLIGO_LAB_0000147	0.0	2025-01-09	22:54:42	1848570232
634	635	insert vial Membrane Solution 9-425 Screw top	INIT_BASE_CODE_OLIGO_LAB_0000148	0.0	2025-01-09	22:54:42	1848570232
635	636	Sample vial cap Membrane Solution 9-425 Screw top	INIT_BASE_CODE_OLIGO_LAB_0000149	0.0	2025-01-09	22:54:42	1848570232
636	637	стрип 8 пробирок по 1.2мл sovtech 	INIT_BASE_CODE_OLIGO_LAB_0000150	0.0	2025-01-09	22:54:42	1848570232
637	638	дихлорэтан (промтрейдснаб)	INIT_BASE_CODE_OLIGO_LAB_0000151	0.0	2025-01-09	22:54:42	1848570232
638	639	Мочевина, ≥99%, 500 г	INIT_BASE_CODE_OLIGO_LAB_0000152	0.0	2025-01-09	22:54:42	1848570232
639	640	Акриламид, ≥98,0%, 500 г (+4°C)	INIT_BASE_CODE_OLIGO_LAB_0000153	0.0	2025-01-09	22:54:42	1848570232
640	641	N,N'-Метилен-бис-акриламид, ≥98.0%, 250 г	INIT_BASE_CODE_OLIGO_LAB_0000154	0.0	2025-01-09	22:54:42	1848570232
641	642	N,N,N,N-Тетраметилэтилендиамин (TEMED) extrapure AR, 99%, 100 мл (RT)	INIT_BASE_CODE_OLIGO_LAB_0000155	0.0	2025-01-09	22:54:42	1848570232
642	643	Аммоний персульфат, for electrophoresis, 99%, 25 г (+4°)	INIT_BASE_CODE_OLIGO_LAB_0000156	0.0	2025-01-09	22:54:42	1848570232
643	644	Трис, Ultrapure, ≥99.5 %, 500 г	INIT_BASE_CODE_OLIGO_LAB_0000157	0.0	2025-01-09	22:54:42	1848570232
644	645	Борная кислота, extrapure, 99.5%, 500 г (RT)	INIT_BASE_CODE_OLIGO_LAB_0000158	0.0	2025-01-09	22:54:42	1848570232
645	646	Этилендиаминтетрауксусная кислота ЭДТА, extrapure AR, 99%, 500 г	INIT_BASE_CODE_OLIGO_LAB_0000159	0.0	2025-01-09	22:54:42	1848570232
646	647	Наконечники Omnitip 1200	INIT_BASE_CODE_OLIGO_LAB_0000160	0.0	2025-01-09	22:54:42	1848570232
647	648	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	0.0	2025-01-09	22:55:39	1848570232
648	649	Ацетонитрил. Extra Dry	INIT_BASE_CODE_OLIGO_LAB_0000002	0.0	2025-01-09	22:55:39	1848570232
649	650	Метанол. ВЭЖХ	INIT_BASE_CODE_OLIGO_LAB_0000003	0.0	2025-01-09	22:55:39	1848570232
650	651	Пиридин. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000004	0.0	2025-01-09	22:55:39	1848570232
651	652	Уксусная кислота. ледяная	INIT_BASE_CODE_OLIGO_LAB_0000005	0.0	2025-01-09	22:55:39	1848570232
652	653	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	0.0	2025-01-09	22:55:39	1848570232
653	654	дихлорусная кислота	INIT_BASE_CODE_OLIGO_LAB_0000008	0.0	2025-01-09	22:55:39	1848570232
654	655	дихлоруксная кислота	INIT_BASE_CODE_OLIGO_LAB_0000009	0.0	2025-01-09	22:55:39	1848570232
655	656	н-метилимидазол	INIT_BASE_CODE_OLIGO_LAB_0000010	0.0	2025-01-09	22:55:39	1848570232
656	657	йод кристаллический	INIT_BASE_CODE_OLIGO_LAB_0000011	0.0	2025-01-09	22:55:39	1848570232
657	658	хлорид кальция	INIT_BASE_CODE_OLIGO_LAB_0000012	0.0	2025-01-09	22:55:39	1848570232
658	659	карбонат калия	INIT_BASE_CODE_OLIGO_LAB_0000013	0.0	2025-01-09	22:55:39	1848570232
659	660	имидазол	INIT_BASE_CODE_OLIGO_LAB_0000014	0.0	2025-01-09	22:55:39	1848570232
660	661	пятирокись фосфора	INIT_BASE_CODE_OLIGO_LAB_0000015	0.0	2025-01-09	22:55:39	1848570232
661	662	гидроксид натрия	INIT_BASE_CODE_OLIGO_LAB_0000016	0.0	2025-01-09	22:55:39	1848570232
662	663	хлорид натрия	INIT_BASE_CODE_OLIGO_LAB_0000017	0.0	2025-01-09	22:55:39	1848570232
663	664	пропионовый ангидрид	INIT_BASE_CODE_OLIGO_LAB_0000018	0.0	2025-01-09	22:55:39	1848570232
664	665	ацетат натрия	INIT_BASE_CODE_OLIGO_LAB_0000019	0.0	2025-01-09	22:55:39	1848570232
665	666	аскорбиновая кислота	INIT_BASE_CODE_OLIGO_LAB_0000020	0.0	2025-01-09	22:55:39	1848570232
666	667	цеолит 3А	INIT_BASE_CODE_OLIGO_LAB_0000021	0.0	2025-01-09	22:55:39	1848570232
667	668	додецилсульфат натрия	INIT_BASE_CODE_OLIGO_LAB_0000022	0.0	2025-01-09	22:55:39	1848570232
668	669	перхлорат лития	INIT_BASE_CODE_OLIGO_LAB_0000023	0.0	2025-01-09	22:55:39	1848570232
669	670	перхлорат натрия	INIT_BASE_CODE_OLIGO_LAB_0000024	0.0	2025-01-09	22:55:39	1848570232
670	671	азид натрия	INIT_BASE_CODE_OLIGO_LAB_0000025	0.0	2025-01-09	22:55:39	1848570232
671	672	аммиак 30%	INIT_BASE_CODE_OLIGO_LAB_0000026	0.0	2025-01-09	22:55:39	1848570232
672	673	гексафторизопропанол	INIT_BASE_CODE_OLIGO_LAB_0000027	0.0	2025-01-09	22:55:39	1848570232
673	674	ТХУ	INIT_BASE_CODE_OLIGO_LAB_0000028	0.0	2025-01-09	22:55:39	1848570232
674	675	ТХУ	INIT_BASE_CODE_OLIGO_LAB_0000029	0.0	2025-01-09	22:55:39	1848570232
675	676	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	0.0	2025-01-09	22:55:39	1848570232
676	677	активатор DCI	INIT_BASE_CODE_OLIGO_LAB_0000031	0.0	2025-01-09	22:55:39	1848570232
677	678	tert-Butylamine	INIT_BASE_CODE_OLIGO_LAB_0000032	0.0	2025-01-09	22:55:39	1848570232
678	679	метиламин 38%	INIT_BASE_CODE_OLIGO_LAB_0000033	0.0	2025-01-09	22:55:39	1848570232
679	680	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	0.0	2025-01-09	22:55:39	1848570232
680	681	Виалы для LCMS темные	INIT_BASE_CODE_OLIGO_LAB_0000034	0.0	2025-01-09	22:55:39	1848570232
681	682	пробирки винтовые-1.5 мл с юбкой Sontech	INIT_BASE_CODE_OLIGO_LAB_0000035	0.0	2025-01-09	22:55:39	1848570232
682	683	плоскодонные пробирки-2 мл тёмный пласт	INIT_BASE_CODE_OLIGO_LAB_0000036	0.0	2025-01-09	22:55:39	1848570232
683	684	наконечники 1000 мкл	INIT_BASE_CODE_OLIGO_LAB_0000037	0.0	2025-01-09	22:55:39	1848570232
684	685	плоскоддомные пробирки-2 мл светлый пластик	INIT_BASE_CODE_OLIGO_LAB_0000038	0.0	2025-01-09	22:55:39	1848570232
685	686	конусные пробирки-1.5 мл	INIT_BASE_CODE_OLIGO_LAB_0000039	0.0	2025-01-09	22:55:39	1848570232
686	687	крышки на плоскоддонной пробирке 2 мл	INIT_BASE_CODE_OLIGO_LAB_0000040	0.0	2025-01-09	22:55:39	1848570232
687	688	наконечники 200 мкл жёлтого цвета Sovtech	INIT_BASE_CODE_OLIGO_LAB_0000041	0.0	2025-01-09	22:55:39	1848570232
688	689	фильтры на шприцы 2 мл	INIT_BASE_CODE_OLIGO_LAB_0000042	0.0	2025-01-09	22:55:39	1848570232
689	690	шприцы 2 мл	INIT_BASE_CODE_OLIGO_LAB_0000043	0.0	2025-01-09	22:55:39	1848570232
690	691	шприцы 2 мл	INIT_BASE_CODE_OLIGO_LAB_0000044	0.0	2025-01-09	22:55:39	1848570232
691	692	наконечники 10 мкл Sovtech	INIT_BASE_CODE_OLIGO_LAB_0000045	0.0	2025-01-09	22:55:39	1848570232
692	693	наконечники 10 мкл omnitip	INIT_BASE_CODE_OLIGO_LAB_0000046	0.0	2025-01-09	22:55:39	1848570232
693	694	шприцы-20 мл	INIT_BASE_CODE_OLIGO_LAB_0000047	0.0	2025-01-09	22:55:39	1848570232
694	695	шприцы-5 мл	INIT_BASE_CODE_OLIGO_LAB_0000048	0.0	2025-01-09	22:55:39	1848570232
695	696	фильтры на шприцы 5-20 мл	INIT_BASE_CODE_OLIGO_LAB_0000049	0.0	2025-01-09	22:55:39	1848570232
696	697	перчатки нитрил S	INIT_BASE_CODE_OLIGO_LAB_0000050	0.0	2025-01-09	22:55:39	1848570232
697	698	перчатки нитрил M	INIT_BASE_CODE_OLIGO_LAB_0000051	0.0	2025-01-09	22:55:40	1848570232
698	699	перчатки латекс L	INIT_BASE_CODE_OLIGO_LAB_0000052	0.0	2025-01-09	22:55:40	1848570232
699	700	перчатки нитрил XS	INIT_BASE_CODE_OLIGO_LAB_0000053	0.0	2025-01-09	22:55:40	1848570232
700	701	перчатки латекс M	INIT_BASE_CODE_OLIGO_LAB_0000054	0.0	2025-01-09	22:55:40	1848570232
701	702	перчатки латекс S	INIT_BASE_CODE_OLIGO_LAB_0000055	0.0	2025-01-09	22:55:40	1848570232
702	703	бумажные салфетки	INIT_BASE_CODE_OLIGO_LAB_0000056	0.0	2025-01-09	22:55:40	1848570232
703	704	банки с закруткой для фассовки 100 	INIT_BASE_CODE_OLIGO_LAB_0000057	0.0	2025-01-09	22:55:40	1848570232
704	705	пробирки 15 мл	INIT_BASE_CODE_OLIGO_LAB_0000058	0.0	2025-01-09	22:55:40	1848570232
705	706	пробирки 50 мл	INIT_BASE_CODE_OLIGO_LAB_0000059	0.0	2025-01-09	22:55:40	1848570232
706	707	пробирки 15 мл	INIT_BASE_CODE_OLIGO_LAB_0000060	0.0	2025-01-09	22:55:40	1848570232
707	708	пробирки 15 мл	INIT_BASE_CODE_OLIGO_LAB_0000061	0.0	2025-01-09	22:55:40	1848570232
708	709	крышки для виалы LCMS	INIT_BASE_CODE_OLIGO_LAB_0000062	0.0	2025-01-09	22:55:40	1848570232
709	710	наконечники 1000 мкл Sovtech	INIT_BASE_CODE_OLIGO_LAB_0000063	0.0	2025-01-09	22:55:40	1848570232
710	711	штативы для виал	INIT_BASE_CODE_OLIGO_LAB_0000064	0.0	2025-01-09	22:55:40	1848570232
711	712	плоскодонные пробирки-2 мл 	INIT_BASE_CODE_OLIGO_LAB_0000065	0.0	2025-01-09	22:55:40	1848570232
712	713	титр трубка на 8 пробирок 1.2 мл	INIT_BASE_CODE_OLIGO_LAB_0000066	0.0	2025-01-09	22:55:40	1848570232
713	714	Наконечники 200 мкл	INIT_BASE_CODE_OLIGO_LAB_0000067	0.0	2025-01-09	22:55:40	1848570232
714	715	штативы для пробирок	INIT_BASE_CODE_OLIGO_LAB_0000068	0.0	2025-01-09	22:55:40	1848570232
715	716	Банки стекло 500мл	INIT_BASE_CODE_OLIGO_LAB_0000069	0.0	2025-01-09	22:55:40	1848570232
716	717	Банки стекло 100мл	INIT_BASE_CODE_OLIGO_LAB_0000070	0.0	2025-01-09	22:55:40	1848570232
717	718	Банки темное стекло 250мл	INIT_BASE_CODE_OLIGO_LAB_0000071	0.0	2025-01-09	22:55:40	1848570232
718	719	Банки светлое стекло 250мл	INIT_BASE_CODE_OLIGO_LAB_0000072	0.0	2025-01-09	22:55:40	1848570232
719	720	Шприц 10 мл	INIT_BASE_CODE_OLIGO_LAB_0000073	0.0	2025-01-09	22:55:40	1848570232
720	721	Шприц 2мл	INIT_BASE_CODE_OLIGO_LAB_0000074	0.0	2025-01-09	22:55:40	1848570232
721	722	Иглы 0.8*120mm	INIT_BASE_CODE_OLIGO_LAB_0000075	0.0	2025-01-09	22:55:40	1848570232
722	723	Баночки с крышками 5 мл стекло	INIT_BASE_CODE_OLIGO_LAB_0000076	0.0	2025-01-09	22:55:40	1848570232
723	724	Пробирки 50мл 	INIT_BASE_CODE_OLIGO_LAB_0000077	0.0	2025-01-09	22:55:40	1848570232
724	725	Носы 10ul 	INIT_BASE_CODE_OLIGO_LAB_0000078	0.0	2025-01-09	22:55:40	1848570232
725	726	Носы 200ul	INIT_BASE_CODE_OLIGO_LAB_0000079	0.0	2025-01-09	22:55:40	1848570232
726	727	Носы 10ul	INIT_BASE_CODE_OLIGO_LAB_0000080	0.0	2025-01-09	22:55:40	1848570232
727	728	Носы 10ul	INIT_BASE_CODE_OLIGO_LAB_0000081	0.0	2025-01-09	22:55:40	1848570232
728	729	Носы 20ul	INIT_BASE_CODE_OLIGO_LAB_0000082	0.0	2025-01-09	22:55:40	1848570232
729	730	Пробирки 50 мл	INIT_BASE_CODE_OLIGO_LAB_0000083	0.0	2025-01-09	22:55:40	1848570232
730	731	Наконечник к дозаторам пипеточным 5мл	INIT_BASE_CODE_OLIGO_LAB_0000084	0.0	2025-01-09	22:55:40	1848570232
731	732	Наконечник 5мл	INIT_BASE_CODE_OLIGO_LAB_0000085	0.0	2025-01-09	22:55:40	1848570232
732	733	Наконечник 1000ul	INIT_BASE_CODE_OLIGO_LAB_0000086	0.0	2025-01-09	22:55:40	1848570232
733	734	Наконечник 5мл	INIT_BASE_CODE_OLIGO_LAB_0000087	0.0	2025-01-09	22:55:40	1848570232
734	735	Наконечник 5мл	INIT_BASE_CODE_OLIGO_LAB_0000088	0.0	2025-01-09	22:55:40	1848570232
735	736	Фильтр колонны FS001-1	INIT_BASE_CODE_OLIGO_LAB_0000089	0.0	2025-01-09	22:55:40	1848570232
736	737	Банка 125мл белая Б-008 пп	INIT_BASE_CODE_OLIGO_LAB_0000090	0.0	2025-01-09	22:55:40	1848570232
737	738	Чашка петри 90мм	INIT_BASE_CODE_OLIGO_LAB_0000091	0.0	2025-01-09	22:55:40	1848570232
738	739	Флаконы пластик 200 мл	INIT_BASE_CODE_OLIGO_LAB_0000092	0.0	2025-01-09	22:55:40	1848570232
739	740	Банка темное стекло 500мл	INIT_BASE_CODE_OLIGO_LAB_0000093	0.0	2025-01-09	22:55:40	1848570232
740	741	Банка темное стекло 100мл	INIT_BASE_CODE_OLIGO_LAB_0000094	0.0	2025-01-09	22:55:40	1848570232
741	742	Банка темная 30мл	INIT_BASE_CODE_OLIGO_LAB_0000095	0.0	2025-01-09	22:55:40	1848570232
742	743	Банка темная 50мл	INIT_BASE_CODE_OLIGO_LAB_0000096	0.0	2025-01-09	22:55:40	1848570232
743	744	Slider cleaning	INIT_BASE_CODE_OLIGO_LAB_0000097	0.0	2025-01-09	22:55:40	1848570232
744	745	Dna synthesizer 5 uml	INIT_BASE_CODE_OLIGO_LAB_0000098	0.0	2025-01-09	22:55:40	1848570232
745	746	Крышки для Б006 	INIT_BASE_CODE_OLIGO_LAB_0000099	0.0	2025-01-09	22:55:40	1848570232
746	747	Пластиковые баночки 5 мл.	INIT_BASE_CODE_OLIGO_LAB_0000100	0.0	2025-01-09	22:55:40	1848570232
747	748	Банка с закруткой Б	INIT_BASE_CODE_OLIGO_LAB_0000101	0.0	2025-01-09	22:55:40	1848570232
748	749	Банка с закруткой М	INIT_BASE_CODE_OLIGO_LAB_0000102	0.0	2025-01-09	22:55:40	1848570232
749	750	Крышки для синтезатора 	INIT_BASE_CODE_OLIGO_LAB_0000103	0.0	2025-01-09	22:55:40	1848570232
750	751	Кольца уплотнительные для синтез. Б	INIT_BASE_CODE_OLIGO_LAB_0000104	0.0	2025-01-09	22:55:40	1848570232
751	752	Кольца уплотнительные для синтез М	INIT_BASE_CODE_OLIGO_LAB_0000105	0.0	2025-01-09	22:55:40	1848570232
752	753	Крышки к баночкам 5 мл. 	INIT_BASE_CODE_OLIGO_LAB_0000106	0.0	2025-01-09	22:55:40	1848570232
753	754	Прозрачные баночки 10мл	INIT_BASE_CODE_OLIGO_LAB_0000107	0.0	2025-01-09	22:55:40	1848570232
754	755	Крышки на баночки 10мл	INIT_BASE_CODE_OLIGO_LAB_0000108	0.0	2025-01-09	22:55:40	1848570232
755	756	Вкладка для крышки закрутной	INIT_BASE_CODE_OLIGO_LAB_0000109	0.0	2025-01-09	22:55:40	1848570232
756	757	Баночки на 20мл с крышками	INIT_BASE_CODE_OLIGO_LAB_0000110	0.0	2025-01-09	22:55:40	1848570232
757	758	Виалы для LCMS светлые	INIT_BASE_CODE_OLIGO_LAB_0000111	0.0	2025-01-09	22:55:40	1848570232
758	759	Банки ПЭТ 100 мл темные	INIT_BASE_CODE_OLIGO_LAB_0000112	0.0	2025-01-09	22:55:40	1848570232
759	760	Банки ПЭТ 50 мл темные	INIT_BASE_CODE_OLIGO_LAB_0000113	0.0	2025-01-09	22:55:40	1848570232
760	761	Флаконы ПЭТ 10 мл темные	INIT_BASE_CODE_OLIGO_LAB_0000114	1.0	2025-01-09	22:55:40	1848570232
761	762	Крышки для ПЭТ 100 мл черные	INIT_BASE_CODE_OLIGO_LAB_0000115	0.0	2025-01-09	22:55:40	1848570232
762	763	Крышки для ПЭТ 50 мл черные	INIT_BASE_CODE_OLIGO_LAB_0000116	0.0	2025-01-09	22:55:40	1848570232
763	764	Крышки для ПЭТ флаконом 10 мл черные	INIT_BASE_CODE_OLIGO_LAB_0000117	0.0	2025-01-09	22:55:40	1848570232
764	765	триэтиламин (промтрейдснаб)	INIT_BASE_CODE_OLIGO_LAB_0000118	0.0	2025-01-09	22:55:40	1848570232
765	766	ацетон ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000119	0.0	2025-01-09	22:55:40	1848570232
766	767	Универсальное CPG тип II, 1000A	default	0.0	2025-01-09	22:55:40	1848570232
767	768	DMT-dA(Bz)-CE phosphoramidite (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.0	2025-01-09	22:55:40	1848570232
768	769	DMT-dC(Ac)-CE phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.0	2025-01-09	22:55:40	1848570232
769	770	DMT-dG(dmf)-CE phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000122	0.0	2025-01-09	22:55:40	1848570232
770	771	DMT-dT-CE phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.0	2025-01-09	22:55:40	1848570232
771	772	PR1-002. 2`-O-4`-C-Locked-A(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000124	0.0	2025-01-09	22:55:40	1848570232
772	773	PR2-005 2`-O-4`-C-Locked-G(dmf) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000125	0.0	2025-01-09	22:55:40	1848570232
773	774	PR3-009 2`-O-4`-C-Locked-5-Me-C(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000126	0.0	2025-01-09	22:55:40	1848570232
774	775	PR4-001. 2`-O-4`-C-Locked-T Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000127	0.0	2025-01-09	22:55:40	1848570232
775	776	HEX Dye Amidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000128	0.0	2025-01-09	22:55:40	1848570232
776	777	5’-Fluorescein Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.0	2025-01-09	22:55:40	1848570232
777	778	5' Biotin Phosphoramidite (Lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000130	0.0	2025-01-09	22:55:40	1848570232
778	779	R6G фосфорамидит, 6-изомер (Lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000131	0.0	2025-01-09	22:55:40	1848570232
779	780	Алкин фосфорамидит (гидроксипролинол) (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000132	0.0	2025-01-09	22:55:40	1848570232
780	781	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.0	2025-01-09	22:55:40	1848570232
781	782	Универсальное CPG тип II, 1000A	INIT_BASE_CODE_OLIGO_LAB_0000134	0.0	2025-01-09	22:55:40	1848570232
782	783	DusQ 2 CPG 500	INIT_BASE_CODE_OLIGO_LAB_0000135	0.0	2025-01-09	22:55:40	1848570232
783	784	DusQ 1 CPG 1000	INIT_BASE_CODE_OLIGO_LAB_0000136	0.0	2025-01-09	22:55:40	1848570232
784	785	DusQ 1 CPG 500	INIT_BASE_CODE_OLIGO_LAB_0000137	0.0	2025-01-09	22:55:40	1848570232
785	786	Универсальное CPG тип I, 500A	INIT_BASE_CODE_OLIGO_LAB_0000138	0.0	2025-01-09	22:55:40	1848570232
786	787	MGB CPG 1000	INIT_BASE_CODE_OLIGO_LAB_0000139	0.0	2025-01-09	22:55:40	1848570232
787	788	ROX-азид, 6-изомер	INIT_BASE_CODE_OLIGO_LAB_0000140	0.0	2025-01-09	22:55:40	1848570232
788	789	Универсальное CPG тип II, 500A	INIT_BASE_CODE_OLIGO_LAB_0000141	0.0	2025-01-09	22:55:40	1848570232
789	790	SIMA фосфорамидит, 6-изомер	INIT_BASE_CODE_OLIGO_LAB_0000142	0.0	2025-01-09	22:55:40	1848570232
790	791	Наконечник 1000ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000143	0.0	2025-01-09	22:55:40	1848570232
791	792	Наконечник 1000ul удлиненные в пакете	INIT_BASE_CODE_OLIGO_LAB_0000144	0.0	2025-01-09	22:55:40	1848570232
792	793	Штатива для наконечников 10 ul	INIT_BASE_CODE_OLIGO_LAB_0000145	0.0	2025-01-09	22:55:40	1848570232
